HUMAN82769	MOUSE04651	1:1	683163
HUMAN82779	MOUSE04602	1:1	923413
HUMAN82782	MOUSE04595	1:1	1179395
HUMAN82786	MOUSE04585	1:1	1140950
HUMAN82787	MOUSE04584	1:1	684357
HUMAN82792	MOUSE04526	1:m	
HUMAN82792	MOUSE04548	1:m	
HUMAN82793	MOUSE04521	1:1	647327
HUMAN82807	MOUSE04506	1:1	698560
HUMAN82824	MOUSE04489	1:1	1028118
HUMAN82826	MOUSE04424	1:1	336426
HUMAN82831	MOUSE04464	1:1	
HUMAN82833	MOUSE04396	1:1	689846
HUMAN82839	MOUSE04390	1:1	327937
HUMAN82843	MOUSE04386	1:1	681015
HUMAN82866	MOUSE12598	1:1	703370
HUMAN82867	MOUSE34849	n:1	
HUMAN82869	MOUSE10873	1:1	1005391
HUMAN82879	MOUSE10882	1:1	1169481
HUMAN82881	MOUSE10899	1:1	1129183
HUMAN82883	MOUSE10902	1:1	648236
HUMAN82884	MOUSE10904	1:1	1125433
HUMAN82885	MOUSE10908	1:1	1107708
HUMAN82886	MOUSE10909	1:1	329644
HUMAN82888	MOUSE10912	1:1	872595
HUMAN82889	MOUSE10919	1:1	686040
HUMAN82891	MOUSE10920	1:1	680924
HUMAN82896	MOUSE10926	1:1	1156208
HUMAN82897	MOUSE10935	1:m	1156257
HUMAN82897	MOUSE10945	1:m	
HUMAN82897	MOUSE10951	1:m	
HUMAN82898	MOUSE11038	1:1	1156244
HUMAN82922	MOUSE11059	1:1	981447
HUMAN82942	MOUSE11081	1:1	1061528
HUMAN82946	MOUSE11087	n:m	650346
HUMAN82946	MOUSE11093	n:m	
HUMAN82947	MOUSE11087	n:m	
HUMAN82947	MOUSE11093	n:m	650356
HUMAN82951	MOUSE11096	1:1	1147479
HUMAN82958	MOUSE11101	1:1	687136
HUMAN82965	MOUSE11114	1:1	1176559
HUMAN82967	MOUSE11119	1:1	1183722
HUMAN82969	MOUSE11130	1:1	682467
HUMAN82972	MOUSE11134	1:1	1110262
HUMAN82980	MOUSE11139	1:m	
HUMAN82980	MOUSE11227	1:m	1180202
HUMAN82988	MOUSE11259	1:1	1180556
HUMAN82991	MOUSE11260	1:1	1145799
HUMAN82996	MOUSE11267	1:1	1051204
HUMAN82997	MOUSE11269	1:1	1030636
HUMAN83003	MOUSE11285	1:1	1177145
HUMAN83008	MOUSE11298	1:1	1135131
HUMAN83011	MOUSE12300	1:1	949434
HUMAN83016	MOUSE11315	1:1	1139258
HUMAN83021	MOUSE11352	1:1	686018
HUMAN83029	MOUSE11374	1:1	952523
HUMAN83037	MOUSE11378	1:1	1089130
HUMAN83044	MOUSE11390	1:1	681249
HUMAN83046	MOUSE11403	1:1	675023
HUMAN83047	MOUSE11413	1:1	1147765
HUMAN83049	MOUSE11415	1:1	1149298
HUMAN83050	MOUSE11439	1:1	687191
HUMAN83052	MOUSE11466	n:1	
HUMAN83053	MOUSE11466	n:1	324408
HUMAN83057	MOUSE11472	n:1	
HUMAN83060	MOUSE11472	n:1	1181277
HUMAN83064	MOUSE11526	1:1	672246
HUMAN83071	MOUSE09900	1:1	1125947
HUMAN83085	MOUSE09914	1:1	641454
HUMAN83091	MOUSE09925	1:1	681846
HUMAN83092	MOUSE09928	1:1	
HUMAN83112	MOUSE09958	1:1	
HUMAN83117	MOUSE09972	1:1	392976
HUMAN83119	MOUSE09986	1:1	1151108
HUMAN83122	MOUSE09997	1:1	914329
HUMAN83123	MOUSE10000	1:1	1110187
HUMAN83125	MOUSE12921	1:m	319279
HUMAN83125	MOUSE12931	1:m	
HUMAN83125	MOUSE46507	1:m	
HUMAN83127	MOUSE10015	1:1	1154258
HUMAN83135	MOUSE10025	1:1	1096927
HUMAN83137	MOUSE10059	1:1	986093
HUMAN83145	MOUSE10084	1:1	1077194
HUMAN83152	MOUSE10090	1:1	1124607
HUMAN83160	MOUSE10188	1:1	684549
HUMAN83163	MOUSE10259	1:1	1162898
HUMAN83183	MOUSE10276	1:1	1002609
HUMAN83191	MOUSE10314	1:1	923192
HUMAN83192	MOUSE10335	1:1	1056794
HUMAN83194	MOUSE10355	1:1	671695
HUMAN83195	MOUSE10367	1:1	948862
HUMAN83199	MOUSE10368	1:1	1178479
HUMAN83207	MOUSE10370	1:1	1167475
HUMAN83208	MOUSE10438	1:1	1103752
HUMAN83218	MOUSE10471	1:1	645583
HUMAN83221	MOUSE10484	1:1	1168326
HUMAN83223	MOUSE10496	1:1	1186883
HUMAN83224	MOUSE10508	1:1	1118776
HUMAN83227	MOUSE10513	1:1	1018785
HUMAN83229	MOUSE10514	1:1	686455
HUMAN83235	MOUSE10522	1:1	1109589
HUMAN83243	MOUSE10526	1:1	1056168
HUMAN83246	MOUSE10537	1:1	683179
HUMAN83249	MOUSE10552	1:1	682753
HUMAN83256	MOUSE10560	1:1	331692
HUMAN83257	MOUSE10566	1:1	860373
HUMAN83260	MOUSE10582	1:1	1121214
HUMAN83262	MOUSE10590	1:1	682097
HUMAN83272	MOUSE10594	1:1	683672
HUMAN83273	MOUSE10600	1:1	1161750
HUMAN83274	MOUSE10856	1:1	681246
HUMAN83275	MOUSE10853	1:1	1042884
HUMAN83278	MOUSE10846	1:1	1187998
HUMAN83281	MOUSE10833	1:1	685971
HUMAN83282	MOUSE10707	1:1	402690
HUMAN83288	MOUSE10694	1:1	937929
HUMAN83292	MOUSE10693	1:1	687092
HUMAN83298	MOUSE10691	1:1	996450
HUMAN83301	MOUSE10690	1:1	976904
HUMAN83303	MOUSE10678	1:1	1169770
HUMAN83312	MOUSE10673	1:1	670470
HUMAN83315	MOUSE10667	1:1	842355
HUMAN83317	MOUSE10663	1:1	
HUMAN83318	MOUSE10661	1:1	1095135
HUMAN83320	MOUSE10656	1:1	1166404
HUMAN83326	MOUSE10650	1:1	1075735
HUMAN83330	MOUSE10647	1:1	1138234
HUMAN83343	MOUSE10533	1:1	683146
HUMAN83346	MOUSE10489	1:1	1124272
HUMAN83348	MOUSE03195	n:m	
HUMAN83348	MOUSE10082	n:m	
HUMAN83348	MOUSE10100	n:m	
HUMAN83348	MOUSE10108	n:m	
HUMAN83348	MOUSE10111	n:m	
HUMAN83348	MOUSE10141	n:m	
HUMAN83348	MOUSE10145	n:m	
HUMAN83348	MOUSE10376	n:m	
HUMAN83348	MOUSE10386	n:m	1172298
HUMAN83348	MOUSE10389	n:m	
HUMAN83348	MOUSE10395	n:m	
HUMAN83348	MOUSE10406	n:m	
HUMAN83348	MOUSE10479	n:m	
HUMAN83348	MOUSE37408	n:m	
HUMAN83348	MOUSE37409	n:m	
HUMAN83348	MOUSE37412	n:m	
HUMAN83348	MOUSE37413	n:m	
HUMAN83348	MOUSE49817	n:m	
HUMAN83348	MOUSE62489	n:m	
HUMAN83349	MOUSE10478	1:1	
HUMAN83351	MOUSE10477	1:1	683835
HUMAN83353	MOUSE10473	1:1	686189
HUMAN83359	MOUSE10455	1:1	686226
HUMAN83365	MOUSE10427	1:1	681887
HUMAN83367	MOUSE10417	1:1	331059
HUMAN83368	MOUSE10415	1:1	685820
HUMAN83369	MOUSE10083	n:m	850316
HUMAN83369	MOUSE10099	n:m	
HUMAN83369	MOUSE10377	n:m	
HUMAN83369	MOUSE10382	n:m	
HUMAN83369	MOUSE10385	n:m	
HUMAN83369	MOUSE10390	n:m	
HUMAN83369	MOUSE10404	n:m	
HUMAN83369	MOUSE10407	n:m	
HUMAN83369	MOUSE10414	n:m	
HUMAN83369	MOUSE37411	n:m	
HUMAN83369	MOUSE37432	n:m	
HUMAN83369	MOUSE37440	n:m	
HUMAN83370	MOUSE10089	n:m	
HUMAN83370	MOUSE10091	n:m	
HUMAN83370	MOUSE10109	n:m	
HUMAN83370	MOUSE10110	n:m	920754
HUMAN83370	MOUSE10144	n:m	
HUMAN83370	MOUSE10375	n:m	
HUMAN83370	MOUSE10383	n:m	
HUMAN83370	MOUSE10391	n:m	
HUMAN83370	MOUSE10398	n:m	
HUMAN83370	MOUSE10408	n:m	
HUMAN83370	MOUSE10409	n:m	
HUMAN83370	MOUSE37434	n:m	
HUMAN83370	MOUSE49815	n:m	
HUMAN83371	MOUSE10089	n:m	
HUMAN83371	MOUSE10091	n:m	
HUMAN83371	MOUSE10109	n:m	
HUMAN83371	MOUSE10110	n:m	
HUMAN83371	MOUSE10144	n:m	920755
HUMAN83371	MOUSE10375	n:m	
HUMAN83371	MOUSE10383	n:m	
HUMAN83371	MOUSE10391	n:m	
HUMAN83371	MOUSE10398	n:m	
HUMAN83371	MOUSE10408	n:m	
HUMAN83371	MOUSE10409	n:m	
HUMAN83371	MOUSE37434	n:m	
HUMAN83371	MOUSE49815	n:m	
HUMAN83372	MOUSE10083	n:m	
HUMAN83372	MOUSE10099	n:m	850327
HUMAN83372	MOUSE10377	n:m	
HUMAN83372	MOUSE10382	n:m	
HUMAN83372	MOUSE10385	n:m	
HUMAN83372	MOUSE10390	n:m	
HUMAN83372	MOUSE10404	n:m	
HUMAN83372	MOUSE10407	n:m	
HUMAN83372	MOUSE10414	n:m	
HUMAN83372	MOUSE37411	n:m	
HUMAN83372	MOUSE37432	n:m	
HUMAN83372	MOUSE37440	n:m	
HUMAN83373	MOUSE03195	n:m	
HUMAN83373	MOUSE10082	n:m	
HUMAN83373	MOUSE10100	n:m	
HUMAN83373	MOUSE10108	n:m	
HUMAN83373	MOUSE10111	n:m	
HUMAN83373	MOUSE10141	n:m	
HUMAN83373	MOUSE10145	n:m	
HUMAN83373	MOUSE10376	n:m	1172301
HUMAN83373	MOUSE10386	n:m	
HUMAN83373	MOUSE10389	n:m	
HUMAN83373	MOUSE10395	n:m	
HUMAN83373	MOUSE10406	n:m	
HUMAN83373	MOUSE10479	n:m	
HUMAN83373	MOUSE37408	n:m	
HUMAN83373	MOUSE37409	n:m	
HUMAN83373	MOUSE37412	n:m	
HUMAN83373	MOUSE37413	n:m	
HUMAN83373	MOUSE49817	n:m	
HUMAN83373	MOUSE62489	n:m	
HUMAN83374	MOUSE10405	1:1	
HUMAN83375	MOUSE10083	n:m	
HUMAN83375	MOUSE10099	n:m	
HUMAN83375	MOUSE10377	n:m	850324
HUMAN83375	MOUSE10382	n:m	
HUMAN83375	MOUSE10385	n:m	
HUMAN83375	MOUSE10390	n:m	
HUMAN83375	MOUSE10404	n:m	
HUMAN83375	MOUSE10407	n:m	
HUMAN83375	MOUSE10414	n:m	
HUMAN83375	MOUSE37411	n:m	
HUMAN83375	MOUSE37432	n:m	
HUMAN83375	MOUSE37440	n:m	
HUMAN83376	MOUSE10403	1:1	684872
HUMAN83382	MOUSE10400	1:1	1073977
HUMAN83389	MOUSE10089	n:m	
HUMAN83389	MOUSE10091	n:m	
HUMAN83389	MOUSE10109	n:m	
HUMAN83389	MOUSE10110	n:m	
HUMAN83389	MOUSE10144	n:m	
HUMAN83389	MOUSE10375	n:m	920756
HUMAN83389	MOUSE10383	n:m	
HUMAN83389	MOUSE10391	n:m	
HUMAN83389	MOUSE10398	n:m	
HUMAN83389	MOUSE10408	n:m	
HUMAN83389	MOUSE10409	n:m	
HUMAN83389	MOUSE37434	n:m	
HUMAN83389	MOUSE49815	n:m	
HUMAN83390	MOUSE10397	1:1	691759
HUMAN83391	MOUSE10088	n:m	
HUMAN83391	MOUSE10387	n:m	
HUMAN83391	MOUSE10392	n:m	1108034
HUMAN83391	MOUSE10396	n:m	
HUMAN83391	MOUSE37441	n:m	
HUMAN83393	MOUSE03195	n:m	
HUMAN83393	MOUSE10082	n:m	
HUMAN83393	MOUSE10100	n:m	
HUMAN83393	MOUSE10108	n:m	
HUMAN83393	MOUSE10111	n:m	
HUMAN83393	MOUSE10141	n:m	
HUMAN83393	MOUSE10145	n:m	
HUMAN83393	MOUSE10376	n:m	
HUMAN83393	MOUSE10386	n:m	
HUMAN83393	MOUSE10389	n:m	
HUMAN83393	MOUSE10395	n:m	
HUMAN83393	MOUSE10406	n:m	
HUMAN83393	MOUSE10479	n:m	
HUMAN83393	MOUSE37408	n:m	
HUMAN83393	MOUSE37409	n:m	
HUMAN83393	MOUSE37412	n:m	
HUMAN83393	MOUSE37413	n:m	1172284
HUMAN83393	MOUSE49817	n:m	
HUMAN83393	MOUSE62489	n:m	
HUMAN83396	MOUSE10394	1:1	683058
HUMAN83397	MOUSE10088	n:m	
HUMAN83397	MOUSE10387	n:m	
HUMAN83397	MOUSE10392	n:m	
HUMAN83397	MOUSE10396	n:m	
HUMAN83397	MOUSE37441	n:m	
HUMAN83399	MOUSE10088	n:m	
HUMAN83399	MOUSE10387	n:m	
HUMAN83399	MOUSE10392	n:m	
HUMAN83399	MOUSE10396	n:m	
HUMAN83399	MOUSE37441	n:m	
HUMAN83401	MOUSE10089	n:m	
HUMAN83401	MOUSE10091	n:m	
HUMAN83401	MOUSE10109	n:m	
HUMAN83401	MOUSE10110	n:m	
HUMAN83401	MOUSE10144	n:m	
HUMAN83401	MOUSE10375	n:m	
HUMAN83401	MOUSE10383	n:m	920757
HUMAN83401	MOUSE10391	n:m	
HUMAN83401	MOUSE10398	n:m	
HUMAN83401	MOUSE10408	n:m	
HUMAN83401	MOUSE10409	n:m	
HUMAN83401	MOUSE37434	n:m	
HUMAN83401	MOUSE49815	n:m	
HUMAN83402	MOUSE03195	n:m	
HUMAN83402	MOUSE10082	n:m	
HUMAN83402	MOUSE10100	n:m	
HUMAN83402	MOUSE10108	n:m	
HUMAN83402	MOUSE10111	n:m	
HUMAN83402	MOUSE10141	n:m	
HUMAN83402	MOUSE10145	n:m	
HUMAN83402	MOUSE10376	n:m	
HUMAN83402	MOUSE10386	n:m	
HUMAN83402	MOUSE10389	n:m	
HUMAN83402	MOUSE10395	n:m	
HUMAN83402	MOUSE10406	n:m	
HUMAN83402	MOUSE10479	n:m	
HUMAN83402	MOUSE37408	n:m	
HUMAN83402	MOUSE37409	n:m	
HUMAN83402	MOUSE37412	n:m	1172283
HUMAN83402	MOUSE37413	n:m	
HUMAN83402	MOUSE49817	n:m	
HUMAN83402	MOUSE62489	n:m	
HUMAN83405	MOUSE10083	n:m	
HUMAN83405	MOUSE10099	n:m	
HUMAN83405	MOUSE10377	n:m	
HUMAN83405	MOUSE10382	n:m	
HUMAN83405	MOUSE10385	n:m	
HUMAN83405	MOUSE10390	n:m	
HUMAN83405	MOUSE10404	n:m	
HUMAN83405	MOUSE10407	n:m	
HUMAN83405	MOUSE10414	n:m	
HUMAN83405	MOUSE37411	n:m	
HUMAN83405	MOUSE37432	n:m	
HUMAN83405	MOUSE37440	n:m	
HUMAN83406	MOUSE03195	n:m	
HUMAN83406	MOUSE10082	n:m	
HUMAN83406	MOUSE10100	n:m	
HUMAN83406	MOUSE10108	n:m	
HUMAN83406	MOUSE10111	n:m	
HUMAN83406	MOUSE10141	n:m	
HUMAN83406	MOUSE10145	n:m	
HUMAN83406	MOUSE10376	n:m	
HUMAN83406	MOUSE10386	n:m	
HUMAN83406	MOUSE10389	n:m	
HUMAN83406	MOUSE10395	n:m	
HUMAN83406	MOUSE10406	n:m	
HUMAN83406	MOUSE10479	n:m	
HUMAN83406	MOUSE37408	n:m	
HUMAN83406	MOUSE37409	n:m	
HUMAN83406	MOUSE37412	n:m	
HUMAN83406	MOUSE37413	n:m	
HUMAN83406	MOUSE49817	n:m	
HUMAN83406	MOUSE62489	n:m	
HUMAN83407	MOUSE10088	n:m	
HUMAN83407	MOUSE10387	n:m	
HUMAN83407	MOUSE10392	n:m	
HUMAN83407	MOUSE10396	n:m	
HUMAN83407	MOUSE37441	n:m	
HUMAN83408	MOUSE10089	n:m	
HUMAN83408	MOUSE10091	n:m	
HUMAN83408	MOUSE10109	n:m	
HUMAN83408	MOUSE10110	n:m	
HUMAN83408	MOUSE10144	n:m	
HUMAN83408	MOUSE10375	n:m	
HUMAN83408	MOUSE10383	n:m	
HUMAN83408	MOUSE10391	n:m	920758
HUMAN83408	MOUSE10398	n:m	
HUMAN83408	MOUSE10408	n:m	
HUMAN83408	MOUSE10409	n:m	
HUMAN83408	MOUSE37434	n:m	
HUMAN83408	MOUSE49815	n:m	
HUMAN83409	MOUSE10088	n:m	
HUMAN83409	MOUSE10387	n:m	
HUMAN83409	MOUSE10392	n:m	
HUMAN83409	MOUSE10396	n:m	
HUMAN83409	MOUSE37441	n:m	
HUMAN83410	MOUSE03195	n:m	
HUMAN83410	MOUSE10082	n:m	
HUMAN83410	MOUSE10100	n:m	
HUMAN83410	MOUSE10108	n:m	
HUMAN83410	MOUSE10111	n:m	
HUMAN83410	MOUSE10141	n:m	
HUMAN83410	MOUSE10145	n:m	
HUMAN83410	MOUSE10376	n:m	
HUMAN83410	MOUSE10386	n:m	
HUMAN83410	MOUSE10389	n:m	
HUMAN83410	MOUSE10395	n:m	
HUMAN83410	MOUSE10406	n:m	
HUMAN83410	MOUSE10479	n:m	
HUMAN83410	MOUSE37408	n:m	
HUMAN83410	MOUSE37409	n:m	
HUMAN83410	MOUSE37412	n:m	
HUMAN83410	MOUSE37413	n:m	
HUMAN83410	MOUSE49817	n:m	
HUMAN83410	MOUSE62489	n:m	
HUMAN83411	MOUSE10083	n:m	
HUMAN83411	MOUSE10099	n:m	
HUMAN83411	MOUSE10377	n:m	
HUMAN83411	MOUSE10382	n:m	
HUMAN83411	MOUSE10385	n:m	
HUMAN83411	MOUSE10390	n:m	
HUMAN83411	MOUSE10404	n:m	850310
HUMAN83411	MOUSE10407	n:m	
HUMAN83411	MOUSE10414	n:m	
HUMAN83411	MOUSE37411	n:m	
HUMAN83411	MOUSE37432	n:m	
HUMAN83411	MOUSE37440	n:m	
HUMAN83414	MOUSE10089	n:m	
HUMAN83414	MOUSE10091	n:m	
HUMAN83414	MOUSE10109	n:m	
HUMAN83414	MOUSE10110	n:m	
HUMAN83414	MOUSE10144	n:m	
HUMAN83414	MOUSE10375	n:m	
HUMAN83414	MOUSE10383	n:m	
HUMAN83414	MOUSE10391	n:m	
HUMAN83414	MOUSE10398	n:m	920759
HUMAN83414	MOUSE10408	n:m	
HUMAN83414	MOUSE10409	n:m	
HUMAN83414	MOUSE37434	n:m	
HUMAN83414	MOUSE49815	n:m	
HUMAN83416	MOUSE10083	n:m	
HUMAN83416	MOUSE10099	n:m	
HUMAN83416	MOUSE10377	n:m	
HUMAN83416	MOUSE10382	n:m	
HUMAN83416	MOUSE10385	n:m	
HUMAN83416	MOUSE10390	n:m	
HUMAN83416	MOUSE10404	n:m	
HUMAN83416	MOUSE10407	n:m	850311
HUMAN83416	MOUSE10414	n:m	
HUMAN83416	MOUSE37411	n:m	
HUMAN83416	MOUSE37432	n:m	
HUMAN83416	MOUSE37440	n:m	
HUMAN83417	MOUSE10088	n:m	
HUMAN83417	MOUSE10387	n:m	
HUMAN83417	MOUSE10392	n:m	
HUMAN83417	MOUSE10396	n:m	
HUMAN83417	MOUSE37441	n:m	
HUMAN83418	MOUSE10083	n:m	
HUMAN83418	MOUSE10099	n:m	
HUMAN83418	MOUSE10377	n:m	
HUMAN83418	MOUSE10382	n:m	
HUMAN83418	MOUSE10385	n:m	
HUMAN83418	MOUSE10390	n:m	
HUMAN83418	MOUSE10404	n:m	
HUMAN83418	MOUSE10407	n:m	
HUMAN83418	MOUSE10414	n:m	
HUMAN83418	MOUSE37411	n:m	
HUMAN83418	MOUSE37432	n:m	850312
HUMAN83418	MOUSE37440	n:m	
HUMAN83419	MOUSE10088	n:m	
HUMAN83419	MOUSE10387	n:m	
HUMAN83419	MOUSE10392	n:m	
HUMAN83419	MOUSE10396	n:m	
HUMAN83419	MOUSE37441	n:m	
HUMAN83420	MOUSE10089	n:m	
HUMAN83420	MOUSE10091	n:m	
HUMAN83420	MOUSE10109	n:m	
HUMAN83420	MOUSE10110	n:m	
HUMAN83420	MOUSE10144	n:m	
HUMAN83420	MOUSE10375	n:m	
HUMAN83420	MOUSE10383	n:m	
HUMAN83420	MOUSE10391	n:m	
HUMAN83420	MOUSE10398	n:m	
HUMAN83420	MOUSE10408	n:m	920761
HUMAN83420	MOUSE10409	n:m	
HUMAN83420	MOUSE37434	n:m	
HUMAN83420	MOUSE49815	n:m	
HUMAN83437	MOUSE10372	n:1	
HUMAN83467	MOUSE10372	n:1	689738
HUMAN83471	MOUSE10352	1:1	689555
HUMAN83474	MOUSE10351	1:1	1167735
HUMAN83475	MOUSE10345	1:1	
HUMAN83481	MOUSE10078	n:m	
HUMAN83481	MOUSE10097	n:m	
HUMAN83481	MOUSE10106	n:m	
HUMAN83481	MOUSE10113	n:m	
HUMAN83481	MOUSE10143	n:m	
HUMAN83481	MOUSE10146	n:m	
HUMAN83481	MOUSE10388	n:m	
HUMAN83481	MOUSE37410	n:m	
HUMAN83484	MOUSE03195	n:m	
HUMAN83484	MOUSE10082	n:m	
HUMAN83484	MOUSE10100	n:m	
HUMAN83484	MOUSE10108	n:m	
HUMAN83484	MOUSE10111	n:m	
HUMAN83484	MOUSE10141	n:m	
HUMAN83484	MOUSE10145	n:m	
HUMAN83484	MOUSE10376	n:m	
HUMAN83484	MOUSE10386	n:m	
HUMAN83484	MOUSE10389	n:m	
HUMAN83484	MOUSE10395	n:m	
HUMAN83484	MOUSE10406	n:m	1172291
HUMAN83484	MOUSE10479	n:m	
HUMAN83484	MOUSE37408	n:m	
HUMAN83484	MOUSE37409	n:m	
HUMAN83484	MOUSE37412	n:m	
HUMAN83484	MOUSE37413	n:m	
HUMAN83484	MOUSE49817	n:m	
HUMAN83484	MOUSE62489	n:m	
HUMAN83485	MOUSE10089	n:m	
HUMAN83485	MOUSE10091	n:m	
HUMAN83485	MOUSE10109	n:m	
HUMAN83485	MOUSE10110	n:m	
HUMAN83485	MOUSE10144	n:m	
HUMAN83485	MOUSE10375	n:m	
HUMAN83485	MOUSE10383	n:m	
HUMAN83485	MOUSE10391	n:m	
HUMAN83485	MOUSE10398	n:m	
HUMAN83485	MOUSE10408	n:m	
HUMAN83485	MOUSE10409	n:m	920762
HUMAN83485	MOUSE37434	n:m	
HUMAN83485	MOUSE49815	n:m	
HUMAN83486	MOUSE10088	n:m	
HUMAN83486	MOUSE10387	n:m	
HUMAN83486	MOUSE10392	n:m	
HUMAN83486	MOUSE10396	n:m	
HUMAN83486	MOUSE37441	n:m	
HUMAN83487	MOUSE03195	n:m	
HUMAN83487	MOUSE10082	n:m	
HUMAN83487	MOUSE10100	n:m	
HUMAN83487	MOUSE10108	n:m	
HUMAN83487	MOUSE10111	n:m	
HUMAN83487	MOUSE10141	n:m	
HUMAN83487	MOUSE10145	n:m	
HUMAN83487	MOUSE10376	n:m	
HUMAN83487	MOUSE10386	n:m	
HUMAN83487	MOUSE10389	n:m	
HUMAN83487	MOUSE10395	n:m	
HUMAN83487	MOUSE10406	n:m	
HUMAN83487	MOUSE10479	n:m	
HUMAN83487	MOUSE37408	n:m	
HUMAN83487	MOUSE37409	n:m	1172285
HUMAN83487	MOUSE37412	n:m	
HUMAN83487	MOUSE37413	n:m	
HUMAN83487	MOUSE49817	n:m	
HUMAN83487	MOUSE62489	n:m	
HUMAN83490	MOUSE10134	1:1	1007271
HUMAN83497	MOUSE10133	1:1	690045
HUMAN83500	MOUSE10125	1:1	695598
HUMAN83502	MOUSE10078	n:m	1108041
HUMAN83502	MOUSE10097	n:m	
HUMAN83502	MOUSE10106	n:m	
HUMAN83502	MOUSE10113	n:m	
HUMAN83502	MOUSE10143	n:m	
HUMAN83502	MOUSE10146	n:m	
HUMAN83502	MOUSE10388	n:m	
HUMAN83502	MOUSE37410	n:m	
HUMAN83503	MOUSE03195	n:m	
HUMAN83503	MOUSE10082	n:m	
HUMAN83503	MOUSE10100	n:m	
HUMAN83503	MOUSE10108	n:m	
HUMAN83503	MOUSE10111	n:m	
HUMAN83503	MOUSE10141	n:m	
HUMAN83503	MOUSE10145	n:m	
HUMAN83503	MOUSE10376	n:m	
HUMAN83503	MOUSE10386	n:m	
HUMAN83503	MOUSE10389	n:m	
HUMAN83503	MOUSE10395	n:m	
HUMAN83503	MOUSE10406	n:m	
HUMAN83503	MOUSE10479	n:m	
HUMAN83503	MOUSE37408	n:m	
HUMAN83503	MOUSE37409	n:m	
HUMAN83503	MOUSE37412	n:m	
HUMAN83503	MOUSE37413	n:m	
HUMAN83503	MOUSE49817	n:m	1172305
HUMAN83503	MOUSE62489	n:m	
HUMAN83504	MOUSE10083	n:m	
HUMAN83504	MOUSE10099	n:m	
HUMAN83504	MOUSE10377	n:m	
HUMAN83504	MOUSE10382	n:m	
HUMAN83504	MOUSE10385	n:m	
HUMAN83504	MOUSE10390	n:m	
HUMAN83504	MOUSE10404	n:m	
HUMAN83504	MOUSE10407	n:m	
HUMAN83504	MOUSE10414	n:m	
HUMAN83504	MOUSE37411	n:m	
HUMAN83504	MOUSE37432	n:m	
HUMAN83504	MOUSE37440	n:m	850320
HUMAN83505	MOUSE03195	n:m	
HUMAN83505	MOUSE10082	n:m	
HUMAN83505	MOUSE10100	n:m	
HUMAN83505	MOUSE10108	n:m	
HUMAN83505	MOUSE10111	n:m	
HUMAN83505	MOUSE10141	n:m	
HUMAN83505	MOUSE10145	n:m	
HUMAN83505	MOUSE10376	n:m	
HUMAN83505	MOUSE10386	n:m	
HUMAN83505	MOUSE10389	n:m	
HUMAN83505	MOUSE10395	n:m	
HUMAN83505	MOUSE10406	n:m	
HUMAN83505	MOUSE10479	n:m	
HUMAN83505	MOUSE37408	n:m	
HUMAN83505	MOUSE37409	n:m	
HUMAN83505	MOUSE37412	n:m	
HUMAN83505	MOUSE37413	n:m	
HUMAN83505	MOUSE49817	n:m	
HUMAN83505	MOUSE62489	n:m	
HUMAN83507	MOUSE10089	n:m	
HUMAN83507	MOUSE10091	n:m	
HUMAN83507	MOUSE10109	n:m	
HUMAN83507	MOUSE10110	n:m	
HUMAN83507	MOUSE10144	n:m	
HUMAN83507	MOUSE10375	n:m	
HUMAN83507	MOUSE10383	n:m	
HUMAN83507	MOUSE10391	n:m	
HUMAN83507	MOUSE10398	n:m	
HUMAN83507	MOUSE10408	n:m	
HUMAN83507	MOUSE10409	n:m	
HUMAN83507	MOUSE37434	n:m	920760
HUMAN83507	MOUSE49815	n:m	
HUMAN83508	MOUSE10089	n:m	
HUMAN83508	MOUSE10091	n:m	
HUMAN83508	MOUSE10109	n:m	
HUMAN83508	MOUSE10110	n:m	
HUMAN83508	MOUSE10144	n:m	
HUMAN83508	MOUSE10375	n:m	
HUMAN83508	MOUSE10383	n:m	
HUMAN83508	MOUSE10391	n:m	
HUMAN83508	MOUSE10398	n:m	
HUMAN83508	MOUSE10408	n:m	
HUMAN83508	MOUSE10409	n:m	
HUMAN83508	MOUSE37434	n:m	
HUMAN83508	MOUSE49815	n:m	920764
HUMAN83513	MOUSE03195	n:m	
HUMAN83513	MOUSE10082	n:m	
HUMAN83513	MOUSE10100	n:m	
HUMAN83513	MOUSE10108	n:m	
HUMAN83513	MOUSE10111	n:m	
HUMAN83513	MOUSE10141	n:m	
HUMAN83513	MOUSE10145	n:m	
HUMAN83513	MOUSE10376	n:m	
HUMAN83513	MOUSE10386	n:m	
HUMAN83513	MOUSE10389	n:m	
HUMAN83513	MOUSE10395	n:m	
HUMAN83513	MOUSE10406	n:m	
HUMAN83513	MOUSE10479	n:m	
HUMAN83513	MOUSE37408	n:m	
HUMAN83513	MOUSE37409	n:m	
HUMAN83513	MOUSE37412	n:m	
HUMAN83513	MOUSE37413	n:m	
HUMAN83513	MOUSE49817	n:m	
HUMAN83513	MOUSE62489	n:m	
HUMAN83514	MOUSE03195	n:m	
HUMAN83514	MOUSE10082	n:m	
HUMAN83514	MOUSE10100	n:m	
HUMAN83514	MOUSE10108	n:m	
HUMAN83514	MOUSE10111	n:m	
HUMAN83514	MOUSE10141	n:m	
HUMAN83514	MOUSE10145	n:m	
HUMAN83514	MOUSE10376	n:m	
